realtime,framenum,rendertime(ms),GPUUtil(%)
16.824096,905,7.739000,67
16.840557,906,9.702700,67
16.858318,907,10.552600,67
16.875481,908,10.526500,67
16.891348,909,8.881800,67
16.909783,910,12.313800,67
16.924309,911,7.763100,67
16.940563,912,9.545100,67
16.957011,913,9.473100,66
16.975243,914,8.615400,66
16.991201,915,9.109300,66
17.009150,916,11.651500,66
17.024359,917,7.854900,66
17.041917,918,10.901900,66
17.057524,919,8.980800,66
17.076010,920,12.214700,66
17.093013,921,9.615200,66
17.106944,922,10.583500,66
17.125647,923,11.781300,66
17.140633,924,8.251600,66
17.158940,925,11.514400,65
17.174203,926,7.717800,65
17.192171,927,11.201400,65
17.207103,928,8.620900,65
17.225129,929,11.120700,65
17.240574,930,8.563800,65
17.258591,931,8.041400,65
17.274243,932,8.655500,65
17.291303,933,10.215400,65
17.307281,934,9.171100,65
17.325051,935,10.923200,65
17.340482,936,8.822700,65
17.358612,937,8.414500,66
17.374084,938,8.893800,66
17.391993,939,11.254000,66
17.407236,940,7.976500,66
17.424925,941,7.649400,66
17.442545,942,7.238100,66
17.457067,943,10.497600,66
17.475641,944,11.759500,66
17.490123,945,7.652200,66
17.509243,946,12.189800,66
17.523948,947,7.566300,66
17.542072,948,11.200900,66
17.557786,949,9.376400,65
17.573898,950,9.458200,65
17.591722,951,8.175600,65
17.606375,952,7.833100,65
17.625502,953,8.939800,65
17.640808,954,8.731900,65
17.658414,955,11.307500,65
17.673666,956,8.542100,65
17.691791,957,11.114400,65
17.706713,958,8.504600,65
17.725661,959,11.928400,65
17.742002,960,9.760700,65
17.759354,961,11.089800,65
17.774662,962,8.329500,65
17.790062,963,8.727800,65
17.807427,964,10.569200,65
17.823785,965,9.400800,65
17.840870,966,9.997200,65
17.857059,967,9.621400,65
17.874471,968,9.999800,65
17.890728,969,9.234800,65
17.909224,970,12.018200,65
17.923549,971,7.028900,65
17.943024,972,12.291300,65
17.957957,973,7.894000,65
17.976163,974,11.198700,65
17.989368,975,9.870300,65
18.008960,976,12.333800,65
18.024474,977,8.883400,65
18.042032,978,10.949800,65
18.057158,979,8.549500,65
18.075971,980,11.620800,65
18.091029,981,8.281700,65
18.108885,982,11.692700,65
18.125654,983,10.434500,65
18.141682,984,9.451200,65
18.157297,985,9.533900,63
18.173691,986,9.400500,63
18.192346,987,11.504600,63
18.206843,988,10.473000,63
18.224753,989,7.856500,63
18.240087,990,8.669900,63
18.257050,991,10.219500,63
18.273854,992,9.994400,63
18.291026,993,9.520300,63
18.307062,994,9.643000,63
